Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub
2240528067,2240528067,,0,2,2,0,2,2,8,0.303468,0.34324,0,9,0,0.005557
458729603,458729603,,0,3,3,0,3,3,6,0.392183,0.433219,0,9,0,0.009725
502018244,502018244,,0,8,8,0,8,8,9,0.27333,0.324972,0,9,0,0.015473
1420319969733234688,1420319969733234688,,1,6,7,1,8,9,7,0.285435,0.31091,0,9,0.000452,0
210410386,210410386,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
1276488118548541440,1276488118548541440,,0,4,4,0,4,4,2,0.833333,0.9,0,28,0,0.000002
1231894919268196352,1231894919268196352,,4,0,4,4,0,4,0,0,0,0,28,0.000003,0
1392102531485085696,1392102531485085696,,1,0,1,1,0,1,0,0,0,0,28,0,0
425039950,425039950,,22,1,23,22,1,23,1,1,1,0.000003,33,0.000004,0.000054
14227296,14227296,,65,0,65,65,0,65,0,0,0,0,28,0.000052,0
1321173403429150720,1321173403429150720,,0,2,2,0,2,2,3,0.514286,0.546296,0,28,0,0.000023
1052650359217360896,1052650359217360896,,0,5,5,0,5,5,9,0.252487,0.289604,0,9,0,0.005489
2798863589,2798863589,,0,3,3,0,3,3,7,0.286495,0.312346,0,9,0,0.007721
1026475254577807360,1026475254577807360,,0,8,8,0,9,9,9,0.211852,0.230427,0,15,0,0.003152
2861015745,2861015745,,9,0,9,9,0,9,0,0,0,0,5,0.002116,0
2414900892,2414900892,,1,1,2,1,1,2,9,0.234728,0.252926,0.000002,15,0.000092,0.000002
738092501853216768,738092501853216768,,10,0,10,11,0,11,0,0,0,0,15,0.005138,0
969759516,969759516,,0,3,3,0,3,3,9,0.24747,0.279605,0,9,0,0.019719
1349697321576099840,1349697321576099840,,0,2,2,0,2,2,2,0.666667,0.75,0,21,0,0.021304
1262507047582564352,1262507047582564352,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
1415258153508380672,1415258153508380672,,0,15,15,0,18,18,11,0.190529,0.229982,0,17,0,0.022209
490139250,490139250,,1,0,1,2,0,2,0,0,0,0,17,0.000649,0
123920914,123920914,,4,0,4,8,0,8,0,0,0,0,17,0.0013,0
150725695,150725695,,2,5,7,4,12,16,1,1,1,0,17,0.000649,0.000009
1092025800,1092025800,,12,1,13,12,1,13,9,0.183116,0.192791,0.000015,14,0.003953,0.00097
1423166823684509696,1423166823684509696,,1,7,8,1,9,10,7,0.351759,0.388872,0.000008,15,0.000649,0.02968
1035376896,1035376896,,1,1,2,1,1,2,1,1,1,0,17,0.000649,0
744659342738210816,744659342738210816,,1,0,1,1,0,1,0,0,0,0,17,0.000649,0
2571088997,2571088997,,22,0,22,23,0,23,0,0,0,0,15,0.00993,0
374385397,374385397,,21,0,21,21,0,21,0,0,0,0,17,0.001863,0
945667763661570048,945667763661570048,,0,3,3,0,3,3,9,0.252301,0.288958,0,9,0,0.00393
493833883,493833883,,0,1,1,0,1,1,1,1,1,0,9,0,0.000767
1042906497129361408,1042906497129361408,,0,11,11,0,15,15,9,0.303061,0.344259,0,14,0,0.031526
601894652,601894652,,1,2,3,1,2,3,9,0.213139,0.225189,0,13,0.000921,0.000021
1223200116670115840,1223200116670115840,,8,3,11,8,5,13,3,0.555556,0.633333,0.000111,14,0.00301,0.001523
319342552,319342552,,44,61,105,49,63,112,7,0.326103,0.368844,0.000684,14,0.018524,0.000383
1223954414807011328,1223954414807011328,,0,10,10,0,10,10,11,0.193323,0.231916,0,18,0,0.003782
11540552,11540552,,1,3,4,1,4,5,2,0.714286,0.8,0,13,0.00011,0.03865
1442432979922341888,1442432979922341888,,2,3,5,2,4,6,8,0.319314,0.362136,0.000014,18,0.00029,0.006942
1280203938994827264,1280203938994827264,,1,0,1,1,0,1,0,0,0,0,18,0.00011,0
849293424775897088,849293424775897088,,9,0,9,9,0,9,0,0,0,0,15,0.003238,0
1291283802648608768,1291283802648608768,,1,0,1,1,0,1,0,0,0,0,18,0.00011,0
1926324451,1926324451,,0,2,2,0,2,2,2,0.666667,0.75,0,21,0,0.021304
382539264,382539264,,0,3,3,0,3,3,9,0.2479,0.280165,0,21,0,0.001727
799007315034800128,799007315034800128,,0,6,6,0,6,6,9,0.260761,0.303567,0,15,0,0.025097
2771551873,2771551873,,0,2,2,0,2,2,2,0.75,0.833333,0,9,0,0.018691
695981551973179392,695981551973179392,,0,1,1,0,1,1,1,1,1,0,9,0,0.000767
1317903530217381888,1317903530217381888,,0,2,2,0,2,2,1,1,1,0,28,0,0.000022
1375249800904519680,1375249800904519680,,1,0,1,1,0,1,0,0,0,0,28,0.000001,0
48142375,48142375,,0,3,3,0,3,3,6,0.392613,0.43403,0,9,0,0.025609
397914712,397914712,,0,1,1,0,1,1,1,1,1,0,9,0,0.000767
416583838,416583838,,0,12,12,0,13,13,9,0.240411,0.267629,0,21,0,0.003791
920277002858500096,920277002858500096,,5,1,6,8,2,10,1,1,1,0.000018,21,0.000376,0
507846462,507846462,,1,0,1,1,0,1,0,0,0,0,21,0.000111,0
1445106068116447232,1445106068116447232,,1,2,3,1,2,3,7,0.282203,0.300647,0,21,0.000111,0
1029820177,1029820177,,2,0,2,2,0,2,0,0,0,0,206,0.000856,0
1398742674031747072,1398742674031747072,,3,9,12,3,10,13,7,0.285954,0.323981,0.00004,15,0.000727,0.027609
459759337,459759337,,0,3,3,0,3,3,11,0.172797,0.19286,0,18,0,0.021543
824021536747225088,824021536747225088,,0,1,1,0,1,1,1,1,1,0,9,0,0.000767
1032209514513293312,1032209514513293312,,1,68,69,1,275,276,8,0.283971,0.328837,0.000011,19,0.000949,0.028082
1061995816708124672,1061995816708124672,,5,0,5,5,0,5,0,0,0,0,13,0.005027,0
2525778087,2525778087,,4,3,7,6,4,10,2,0.714286,0.8,0.000003,13,0.002415,0.03865
1239969355280105472,1239969355280105472,,0,3,3,0,3,3,2,0.714286,0.8,0,9,0,0.019302
776505522841391104,776505522841391104,,0,3,3,0,3,3,9,0.219895,0.236433,0,18,0,0.002222
1432801222898114560,1432801222898114560,,0,4,4,0,4,4,2,0.75,0.833333,0,9,0,0.040897
1349467232,1349467232,,0,5,5,0,5,5,8,0.259992,0.292256,0,15,0,0.010526
57358236,57358236,,0,3,3,0,3,3,7,0.29013,0.311234,0,18,0,0.005883
452013510,452013510,,0,4,4,0,5,5,9,0.251553,0.287349,0,14,0,0.002706
588854129,588854129,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
1288901307093450752,1288901307093450752,,0,6,6,0,6,6,8,0.269656,0.312919,0,18,0,0.012742
1506815232,1506815232,,0,1,1,0,1,1,1,1,1,0,9,0,0.000767
877853257783287808,877853257783287808,,0,2,2,0,2,2,6,0.391542,0.431707,0,21,0,0.004761
1224372342308077568,1224372342308077568,,0,1,1,0,1,1,9,0.217683,0.230741,0,5,0,0.000149
365633533,365633533,,0,6,6,0,6,6,9,0.225981,0.248865,0,37,0,0.001185
11952552,11952552,,2,1,3,2,1,3,3,0.5,0.611111,0,37,0.000053,0
1112793000059527168,1112793000059527168,,9,4,13,9,10,19,2,0.833333,0.9,0.000058,21,0.002929,0.00156
268481482,268481482,,3,0,3,3,0,3,0,0,0,0,37,0.000036,0
4019910797,4019910797,,0,3,3,0,3,3,8,0.247004,0.263534,0,13,0,0.000613
753694909,753694909,,0,2,2,0,2,2,7,0.273551,0.306701,0,18,0,0.002154
1861376149,1861376149,,2,2,4,2,4,6,3,0.5,0.583333,0,18,0.00065,0.000001
994221768402526208,994221768402526208,,0,1,1,0,1,1,9,0.247311,0.279001,0,15,0,0.001028
1100725721465532416,1100725721465532416,,0,3,3,0,3,3,8,0.270926,0.296867,0,18,0,0.020089
368241794,368241794,,1,1,2,1,1,2,2,0.666667,0.75,0,37,0,0.020692
1079800282832343040,1079800282832343040,,0,1,1,0,1,1,1,1,1,0,28,0,0
1401979774868799488,1401979774868799488,,0,3,3,0,3,3,9,0.226858,0.250853,0,18,0,0.001208
443587070,443587070,,1,0,1,1,0,1,0,0,0,0,18,0.000035,0
4640492355,4640492355,,0,1,1,0,1,1,1,1,1,0,28,0,0
890952915539636224,890952915539636224,,0,2,2,0,3,3,7,0.282203,0.300647,0,13,0,0.000119
1325065403748511744,1325065403748511744,,1,0,1,2,0,2,0,0,0,0,13,0.000003,0
377430097,377430097,,0,12,12,0,12,12,8,0.26792,0.299554,0,18,0,0.049979
367045287,367045287,,31,0,31,31,0,31,0,0,0,0,28,0.00204,0
1191655318612254720,1191655318612254720,,4,2,6,4,2,6,1,1,1,0.000005,18,0.002419,0
3305939879,3305939879,,2,2,4,2,2,4,8,0.270403,0.29586,0.000039,13,0.000728,0.02007
391359161,391359161,,1,0,1,1,0,1,0,0,0,0,13,0.000001,0
2585782921,2585782921,,2,0,2,2,0,2,0,0,0,0,25,0.00001,0
497885623,497885623,,1,6,7,1,7,8,9,0.268587,0.315302,0.00001,13,0.00001,0.050758
946357302835273728,946357302835273728,,1,1,2,1,1,2,1,1,1,0,5,0.00001,0.003445
436857041,436857041,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1242089940143538176,1242089940143538176,,1,11,12,1,14,15,7,0.323067,0.369623,0.000063,14,0.00001,0.051037
2153153533,2153153533,,1,4,5,1,4,5,7,0.285714,0.319409,0.000006,14,0.00001,0.022224
1449787076686254080,1449787076686254080,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
32596998,32596998,,1,4,5,1,4,5,9,0.252325,0.286263,0.000006,9,0.00001,0.027142
1385324301478469632,1385324301478469632,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1398989037457846272,1398989037457846272,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
290963421,290963421,,1,1,2,1,1,2,9,0.247311,0.279001,0.000006,5,0.00001,0.001028
589858943,589858943,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1262200130,1262200130,,1,9,10,1,12,13,9,0.270731,0.318245,0.000014,13,0.00001,0.027689
2502131693,2502131693,,1,1,2,1,1,2,9,0.247311,0.279001,0.000006,5,0.00001,0.001028
4735121836,4735121836,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1103092730690002944,1103092730690002944,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
3047103415,3047103415,,1,8,9,1,9,10,9,0.266739,0.311275,0.000018,15,0.00001,0.049285
1428603283531309056,1428603283531309056,,1,5,6,1,7,8,1,1,1,0.000001,15,0.00001,0.001132
833443843664117760,833443843664117760,,1,4,5,2,6,8,2,0.75,0.833333,0,13,0.00001,0.039814
1271172173718343680,1271172173718343680,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
162275518,162275518,,1,6,7,1,6,7,6,0.36422,0.407976,0.000014,9,0.00001,0.015544
1258867179191259136,1258867179191259136,,1,4,5,1,4,5,8,0.306989,0.349012,0.000004,9,0.00001,0.023928
743858514,743858514,,1,1,2,1,1,2,9,0.247311,0.279001,0.000006,5,0.00001,0.001028
1396364775295234048,1396364775295234048,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
208831904,208831904,,1,2,3,1,2,3,9,0.247378,0.279309,0.000006,5,0.00001,0.021721
1145087891141476352,1145087891141476352,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.00001,0.020692
518486571,518486571,,1,6,7,1,8,9,9,0.219833,0.243664,0.000005,9,0.00001,0.00069
4853695089,4853695089,,1,5,6,1,5,6,9,0.247672,0.280249,0.000007,15,0.00001,0.043232
810235254870937600,810235254870937600,,1,3,4,1,3,4,8,0.319302,0.362161,0.000007,25,0.00001,0.007557
1269242298119991296,1269242298119991296,,1,1,2,1,1,2,1,1,1,0,5,0.00001,0.001469
1216708048409985024,1216708048409985024,,1,1,2,1,1,2,3,0.5,0.611111,0,5,0.00001,0
993183659292348416,993183659292348416,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
585883841,585883841,,1,6,7,1,6,7,9,0.261477,0.304748,0.000015,18,0.00001,0.004918
264781838,264781838,,1,1,2,1,1,2,1,1,1,0,206,0.00001,0.000004
1344383673261584384,1344383673261584384,,1,1,2,1,1,2,1,1,1,0,15,0.00001,0.000228
963938472,963938472,,2,0,2,3,0,3,0,0,0,0,25,0.000011,0
1427941575309598720,1427941575309598720,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1361005604119187456,1361005604119187456,,1,9,10,1,11,12,6,0.380065,0.422141,0.000018,13,0.00001,0.055359
913718930404990976,913718930404990976,,1,2,3,1,2,3,8,0.270467,0.296004,0.000003,5,0.00001,0.022838
1241719432625471488,1241719432625471488,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1324997161667485696,1324997161667485696,,1,2,3,1,2,3,3,0.52381,0.575758,0.000001,15,0.00001,0.000348
498843180,498843180,,1,4,5,1,4,5,9,0.209599,0.22438,0.000002,14,0.00001,0.024901
1420711554270511104,1420711554270511104,,2,20,22,2,29,31,9,0.301977,0.365695,0.00007,9,0.000826,0.040606
1445102415150305280,1445102415150305280,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1353030410796720128,1353030410796720128,,1,2,3,1,3,4,9,0.247401,0.279339,0.000006,13,0.00001,0.018953
527777851,527777851,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.00001,0.020692
136767243,136767243,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
1448730735536451584,1448730735536451584,,1,1,2,1,1,2,10,0.155218,0.162578,0,14,0.00001,0.000115
1380302501812047872,1380302501812047872,,1,2,3,1,2,3,8,0.303546,0.34345,0.000003,5,0.00001,0.025483
3163728767,3163728767,,2,2,4,4,2,6,8,0.263189,0.281919,0.000005,19,0.00083,0.00535
936010797217656832,936010797217656832,,1,2,3,1,2,3,9,0.237551,0.277265,0.000004,5,0.00001,0.005531
106378808,106378808,,1,1,2,1,1,2,8,0.303216,0.342457,0.000003,5,0.00001,0.00479
3432525375,3432525375,,1,3,4,1,3,4,9,0.247447,0.279574,0.000007,5,0.00001,0.021739
1251822820633595904,1251822820633595904,,1,3,4,1,3,4,2,0.8,0.875,0,9,0.00001,0.020381
1001748711729434624,1001748711729434624,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.00001,0.020692
959539835999522816,959539835999522816,,1,1,2,1,1,2,2,0.666667,0.75,0,5,0.00001,0.020692
1032615842,1032615842,,1,10,11,1,12,13,10,0.251425,0.320657,0.000018,110,0.00001,0.032889
1449324167862575104,1449324167862575104,,1,0,1,1,0,1,0,0,0,0,5,0.00001,0
970017772406296576,970017772406296576,,1,2,3,1,2,3,10,0.209199,0.235358,0.000004,9,0.00001,0.001295
1408365643490119680,1408365643490119680,,1,4,5,1,6,7,9,0.253479,0.288491,0.000009,15,0.00001,0.006845
2615476385,2615476385,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
1043108743112806400,1043108743112806400,,3,1,4,5,2,7,1,1,1,0,18,0.000007,0
1446245624,1446245624,,1,6,7,1,7,8,7,0.277678,0.316672,0.000003,9,0.000007,0.020388
2749292998,2749292998,,2,7,9,2,8,10,6,0.379838,0.422966,0.000014,13,0.000548,0.054144
3318877703,3318877703,,2,2,4,2,2,4,11,0.18545,0.215744,0.000016,18,0.000083,0.000709
2256287230,2256287230,,2,3,5,2,3,5,8,0.246728,0.262882,0.000007,15,0.000083,0.0007
430544226,430544226,,3,6,9,3,7,10,7,0.274522,0.312777,0.000054,13,0.000224,0.043216
1279126399295651840,1279126399295651840,,1,1,2,1,1,2,2,0.666667,0.75,0,18,0.000007,0.017924
1184807557380091904,1184807557380091904,,1,0,1,1,0,1,0,0,0,0,18,0.000007,0
2674312609,2674312609,,1,1,2,1,1,2,6,0.390411,0.429474,0.000001,18,0.000007,0.00415
3372869746,3372869746,,2,5,7,2,6,8,6,0.359161,0.395252,0.000009,14,0.000083,0.031172
799651181257785344,799651181257785344,,1,0,1,1,0,1,0,0,0,0,18,0.000007,0
754738337445998592,754738337445998592,,1,3,4,1,3,4,7,0.360317,0.400028,0.00004,18,0.000007,0.006368
471995227,471995227,,1,4,5,1,4,5,6,0.393243,0.43551,0.000001,5,0.000007,0.02712
2713176561,2713176561,,2,10,12,2,14,16,9,0.274683,0.341583,0.00004,13,0.000083,0.033273
1345129094619537408,1345129094619537408,,1,1,2,1,1,2,2,0.666667,0.75,0,18,0.000007,0.020692
3092475844,3092475844,,1,1,2,1,1,2,1,1,1,0,18,0.000007,0.003445
1037076323599114240,1037076323599114240,,3,9,12,3,10,13,8,0.310459,0.355207,0.000054,13,0.000659,0.027502
139715784,139715784,,2,0,2,2,0,2,0,0,0,0,18,0.000072,0
1368851155074318336,1368851155074318336,,2,5,7,2,5,7,6,0.394231,0.438095,0.000017,5,0.000217,0.046457
821429403137740800,821429403137740800,,1,0,1,1,0,1,0,0,0,0,18,0.000007,0
1390653288136290304,1390653288136290304,,2,15,17,2,17,19,9,0.264443,0.309082,0.000612,13,0.000007,0.048859
1243305305162866688,1243305305162866688,,1,0,1,1,0,1,0,0,0,0,18,0.000007,0
1183339205700866048,1183339205700866048,,1,0,1,1,0,1,0,0,0,0,18,0.000007,0
531198622,531198622,,1,0,1,1,0,1,0,0,0,0,18,0.000007,0
110372659,110372659,,1,1,2,1,1,2,1,1,1,0,13,0.000007,0.000102
2227488127,2227488127,,1,3,4,1,3,4,7,0.285714,0.3072,0,15,0.000007,0.005864
391225628,391225628,,3,2,5,3,2,5,8,0.22973,0.246724,0.000008,18,0.000963,0.001058
1312086658481901568,1312086658481901568,,2,1,3,2,1,3,1,1,1,0,18,0.000658,0.001469
995623958,995623958,,2,3,5,2,4,6,7,0.306306,0.336183,0.000032,13,0.000015,0.024323
1198658049688424448,1198658049688424448,,2,1,3,2,1,3,1,1,1,0,37,0.000008,0.000042
1389814780349853696,1389814780349853696,,2,11,13,2,12,14,7,0.320378,0.36542,0.00002,15,0.000083,0.035422
1225034977,1225034977,,2,3,5,2,4,6,5,0.442308,0.478744,0.000017,13,0.000217,0.020983
3366460893,3366460893,,1,7,8,1,7,8,9,0.224503,0.258129,0.000003,15,0.000007,0.028956
588539018,588539018,,2,0,2,2,0,2,0,0,0,0,18,0.000083,0
2173750477,2173750477,,2,0,2,2,0,2,0,0,0,0,18,0.000217,0
1430063748082020352,1430063748082020352,,2,5,7,2,5,7,6,0.398123,0.441021,0.000043,9,0.000217,0.008364
3179856502,3179856502,,1,2,3,1,2,3,2,0.75,0.833333,0,15,0.000007,0.000658
401507232,401507232,,2,1,3,2,1,3,7,0.283203,0.300698,0,18,0.000734,0.004809
2805323313,2805323313,,4,1,5,4,2,6,2,0.6,0.666667,0.000002,15,0.002919,0.000016
1201160808249647104,1201160808249647104,,0,6,6,0,6,6,9,0.22631,0.252291,0,21,0,0.021337
1151954305659936768,1151954305659936768,,8,1,9,8,1,9,1,1,1,0,21,0.002399,0.001513
445201884,445201884,,22,1,23,25,2,27,1,1,1,0.000018,21,0.003813,0
1446857524045561856,1446857524045561856,,0,5,5,0,5,5,10,0.216455,0.251872,0,13,0,0.043555
396571033,396571033,,1,4,5,1,4,5,9,0.240795,0.268649,0.00003,13,0.001272,0.002929
1469698524,1469698524,,9,0,9,9,0,9,0,0,0,0,18,0.00378,0
74753692,74753692,,0,2,2,0,2,2,9,0.226578,0.249946,0,13,0,0.000237
1448554649552920576,1448554649552920576,,1,0,1,1,0,1,0,0,0,0,13,0.000007,0
710107186756788224,710107186756788224,,0,1,1,0,1,1,3,0.416667,0.5,0,25,0,0
1184189129208324096,1184189129208324096,,1,1,2,1,2,3,2,0.571429,0.625,0,25,0,0.000036
1347607267546456064,1347607267546456064,,3,2,5,4,5,9,3,0.5,0.583333,0.000016,18,0.003904,0.000001
1004781943,1004781943,,1,0,1,1,0,1,0,0,0,0,18,0.00165,0
1276814434124660736,1276814434124660736,,6,0,6,6,0,6,0,0,0,0,206,0.002309,0
1277556633430827008,1277556633430827008,,5,10,15,7,12,19,1,1,1,0.000056,18,0.002251,0
903357817020706816,903357817020706816,,2,6,8,2,7,9,8,0.254119,0.279564,0.000043,110,0.001726,0.005636
972415730,972415730,,25,0,25,25,0,25,0,0,0,0,28,0.001697,0
958687477,958687477,,8,0,8,8,0,8,0,0,0,0,18,0.003137,0
3096871079,3096871079,,47,0,47,47,0,47,0,0,0,0,15,0.013336,0
229160327,229160327,,0,11,11,0,12,12,9,0.279992,0.337239,0,13,0,0.052496
1372897890234949632,1372897890234949632,,12,0,12,12,0,12,0,0,0,0,15,0.004402,0
1272821807658172416,1272821807658172416,,2,0,2,2,0,2,0,0,0,0,14,0.000044,0
1324253602471464960,1324253602471464960,,0,2,2,0,4,4,1,1,1,0,13,0,0.000045
1593078650,1593078650,,4,0,4,5,0,5,0,0,0,0,13,0.001551,0
1308848585300160512,1308848585300160512,,1,0,1,2,0,2,0,0,0,0,13,0.000001,0
2942085310,2942085310,,0,2,2,0,2,2,1,1,1,0,18,0,0.000022
2385306326,2385306326,,14,0,14,14,0,14,0,0,0,0,18,0.000002,0
1398738372575870976,1398738372575870976,,0,8,8,0,10,10,10,0.235637,0.289942,0,21,0,0.025666
372273460,372273460,,2,0,2,3,0,3,0,0,0,0,21,0.000778,0
399004979,399004979,,3,0,3,6,0,6,0,0,0,0,21,0.001882,0
141529750,141529750,,1,6,7,1,8,9,6,0.363244,0.407977,0.000002,13,0.00075,0.032317
1363158850040434688,1363158850040434688,,1,0,1,1,0,1,0,0,0,0,21,0.00075,0
884460743453798400,884460743453798400,,1,2,3,1,3,4,6,0.391484,0.431813,0.000002,13,0.00075,0.022074
1141045316449439744,1141045316449439744,,2,8,10,2,8,10,9,0.234779,0.269233,0.000069,206,0.001363,0.004367
1448718017534234624,1448718017534234624,,0,1,1,0,1,1,7,0.281496,0.298202,0,13,0,0.000119
1673451542,1673451542,,0,7,7,0,7,7,9,0.258052,0.300146,0,13,0,0.023978
970804857580990464,970804857580990464,,7,12,19,7,12,19,7,0.296296,0.331367,0.000069,18,0.003937,0.004954
1398627835280072704,1398627835280072704,,5,0,5,5,0,5,0,0,0,0,13,0.001049,0
1922823546,1922823546,,0,2,2,0,2,2,10,0.189001,0.201917,0,15,0,0.000002
1415963988568027136,1415963988568027136,,2,5,7,2,7,9,9,0.228042,0.252721,0.000058,13,0.000065,0.000253
1198355954678616064,1198355954678616064,,2,3,5,2,4,6,10,0.173016,0.18132,0.000028,15,0.000003,0.021102
1196180405621268480,1196180405621268480,,0,1,1,0,1,1,1,1,1,0,28,0,0.000022
3303206327,3303206327,,0,3,3,0,3,3,5,0.413043,0.501754,0,13,0,0.001022
1200818228777357312,1200818228777357312,,10,8,18,10,9,19,4,0.576923,0.727778,0.00003,13,0.003528,0.018068
1370078456,1370078456,,0,1,1,0,1,1,1,1,1,0,28,0,0
957072768,957072768,,1,4,5,1,5,6,9,0.259121,0.300294,0.000032,15,0.000086,0.021193
823975885963399168,823975885963399168,,2,33,35,2,37,39,10,0.229559,0.27425,0.000081,13,0.001359,0.000125
2308436372,2308436372,,0,2,2,0,2,2,5,0.450575,0.473129,0,28,0,0.000068
1329518175730491392,1329518175730491392,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
862202945420611584,862202945420611584,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
1349303685243932672,1349303685243932672,,11,0,11,12,0,12,0,0,0,0,14,0.002381,0
1055407818357030912,1055407818357030912,,1,0,1,1,0,1,0,0,0,0,14,0.001491,0
824730857466425344,824730857466425344,,8,2,10,8,3,11,2,0.75,0.833333,0.000001,5,0.00211,0.02071
16145985,16145985,,6,1,7,8,2,10,1,1,1,0.000001,15,0.003548,0
1185817803825319936,1185817803825319936,,0,2,2,0,2,2,2,0.75,0.833333,0,15,0,0.000766
2328604034,2328604034,,14,0,14,14,0,14,0,0,0,0,15,0.00531,0
1432078985412943872,1432078985412943872,,0,1,1,0,1,1,1,1,1,0,28,0,0.000022
10350822,10350822,,0,1,1,0,1,1,1,1,1,0,28,0,0.000022
397853516,397853516,,0,3,3,0,3,3,9,0.247424,0.279554,0,21,0,0.022587
1112062778242723840,1112062778242723840,,0,1,1,0,1,1,1,1,1,0,28,0,0.000022
370407019,370407019,,5,0,5,5,0,5,0,0,0,0,14,0.000651,0
2984387777,2984387777,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,0.000611
2397844595,2397844595,,0,5,5,0,6,6,7,0.254599,0.273665,0,28,0,0.000023
2644998883,2644998883,,15,23,38,18,23,41,6,0.326687,0.360955,0.000071,28,0.000018,0.000005
1230551046,1230551046,,8,8,16,8,8,16,2,0.833333,0.9,0.000074,28,0.000005,0
1421173038817681408,1421173038817681408,,0,1,1,0,1,1,1,1,1,0,28,0,0
1333794684737445888,1333794684737445888,,0,2,2,0,2,2,1,1,1,0,28,0,0.000022
1210948801575321600,1210948801575321600,,5,0,5,6,0,6,0,0,0,0,28,0.000002,0
1240239670442758144,1240239670442758144,,0,1,1,0,1,1,1,1,1,0,28,0,0.000022
1403783525434863616,1403783525434863616,,0,1,1,0,1,1,9,0.205166,0.21661,0,15,0,0.000162
1300529150848098304,1300529150848098304,,0,1,1,0,1,1,1,1,1,0,28,0,0.000022
2331718804,2331718804,,2,0,2,3,0,3,0,0,0,0,19,0.000822,0
51522357,51522357,,4,5,9,10,5,15,8,0.305225,0.346897,0.000081,19,0.001502,0.022868
431793661,431793661,,2,3,5,5,3,8,7,0.27582,0.311532,0.000094,19,0.000824,0.002287
1200452960305717248,1200452960305717248,,2,2,4,3,2,5,2,0.625,0.7,0,19,0.000842,0.020748
1120662112513265664,1120662112513265664,,2,2,4,3,2,5,2,0.625,0.7,0,19,0.000842,0.020748
1309482182075920384,1309482182075920384,,2,2,4,3,2,5,2,0.625,0.7,0,19,0.000842,0.020748
1444295878324408320,1444295878324408320,,2,1,3,2,1,3,7,0.272226,0.304285,0.000003,14,0.000896,0.002135
995657337393287168,995657337393287168,,1,4,5,1,4,5,7,0.294118,0.338694,0.000001,15,0.00082,0.024465
1215553344951017472,1215553344951017472,,1,0,1,1,0,1,0,0,0,0,19,0.00082,0
4331048541,4331048541,,1,0,1,1,0,1,0,0,0,0,19,0.00082,0
807095,807095,,2,0,2,168,0,168,0,0,0,0,19,0.000821,0
1243575912337113088,1243575912337113088,,1,0,1,2,0,2,0,0,0,0,19,0.00082,0
2189394718,2189394718,,1,1,2,3,1,4,11,0.173163,0.184811,0.000001,19,0.00082,0.000359
2568712240,2568712240,,1,4,5,3,4,7,4,0.44,0.502525,0,19,0.00082,0.000177
854240012149424128,854240012149424128,,2,3,5,6,3,9,12,0.164501,0.190845,0.000002,19,0.000896,0.000005
1368152558,1368152558,,4,4,8,4,4,8,11,0.206383,0.252707,0.000048,13,0.000827,0.002384
1415080568442826752,1415080568442826752,,1,1,2,1,1,2,2,0.666667,0.75,0,19,0.00082,0.020692
1337716736204943360,1337716736204943360,,3,24,27,3,29,32,10,0.274958,0.363254,0.00008,21,0.000898,0.038128
764201799217717248,764201799217717248,,6,8,14,7,8,15,8,0.241582,0.259435,0.000048,250,0.003335,0.018677
560353561,560353561,,2,1,3,2,1,3,1,1,1,0,15,0.000896,0.001469
1449500018981937152,1449500018981937152,,2,1,3,2,1,3,8,0.270277,0.295281,0.000005,13,0.000896,0.002146
1343937223947919360,1343937223947919360,,2,3,5,9,3,12,5,0.443038,0.479048,0.000004,19,0.000856,0.040207
2370797451,2370797451,,1,1,2,1,1,2,2,0.6,0.666667,0,19,0.00082,0.000056
1243233998509309952,1243233998509309952,,1,0,1,1,0,1,0,0,0,0,19,0.00082,0
605614784,605614784,,1,0,1,1,0,1,0,0,0,0,19,0.00082,0
